timestamp,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5
2024-08-05 19:25:00+00:00,206.46,206.46,206.46,206.46,206.46,315.0,315.0,315.0,315.0,315.0,206.13,206.13,206.13,206.13,206.13,100.0,110.0,139.0,140.0,100.0
2024-08-05 19:26:00+00:00,207.05,207.05,207.05,207.05,207.05,100.0,110.0,110.0,74.0,74.0,206.34,206.34,206.35,206.35,206.35,10.0,13.0,266.0,266.0,56.0
2024-08-05 19:27:00+00:00,207.13,207.13,207.13,207.13,207.12,110.0,110.0,100.0,100.0,100.0,206.66,206.66,206.68,206.68,206.68,11.0,1.0,154.0,110.0,110.0
2024-08-05 19:28:00+00:00,206.7,206.7,206.7,206.7,206.7,210.0,210.0,110.0,100.0,110.0,206.14,206.14,206.14,206.14,206.14,100.0,24.0,24.0,110.0,50.0
2024-08-05 19:29:00+00:00,206.41,206.41,206.41,206.41,206.41,200.0,200.0,100.0,200.0,200.0,206.15,206.15,206.15,206.15,206.15,186.0,186.0,100.0,12.0,297.0
2024-08-05 19:30:00+00:00,206.76,206.76,206.76,206.76,206.76,10.0,10.0,20.0,20.0,10.0,206.28,206.28,206.28,206.28,206.28,71.0,171.0,100.0,171.0,200.0
2024-08-05 19:31:00+00:00,206.46,206.46,206.46,206.46,206.45,10.0,100.0,100.0,16.0,110.0,206.02,206.02,206.02,206.02,206.02,30.0,10.0,30.0,30.0,30.0
2024-08-05 19:32:00+00:00,206.38,206.37,206.37,206.37,206.37,2.0,31.0,30.0,6.0,31.0,206.11,206.11,206.11,206.11,206.11,172.0,82.0,82.0,130.0,212.0
2024-08-05 19:33:00+00:00,206.68,206.68,206.68,206.68,206.68,10.0,10.0,10.0,61.0,71.0,206.19,206.19,206.19,206.19,206.19,25.0,65.0,75.0,25.0,40.0
2024-08-05 19:34:00+00:00,207.12,207.12,207.12,207.12,207.12,20.0,10.0,20.0,110.0,120.0,206.58,206.58,206.58,206.6,206.6,93.0,93.0,92.0,149.0,149.0
2024-08-05 19:35:00+00:00,207.38,207.38,207.38,207.38,207.38,265.0,355.0,55.0,310.0,310.0,206.92,206.92,206.92,206.92,206.92,54.0,64.0,54.0,100.0,100.0
2024-08-05 19:36:00+00:00,207.48,207.48,207.48,207.48,207.48,10.0,55.0,55.0,55.0,35.0,207.19,207.19,207.19,207.19,207.2,30.0,30.0,30.0,30.0,30.0
2024-08-05 19:37:00+00:00,208.22,208.22,208.22,208.22,208.22,300.0,300.0,320.0,320.0,320.0,207.45,207.45,207.46,207.46,207.46,45.0,25.0,102.0,80.0,162.0
2024-08-05 19:38:00+00:00,208.19,208.19,208.19,208.19,208.19,119.0,119.0,119.0,100.0,25.0,207.54,207.54,207.54,207.54,207.54,5.0,15.0,35.0,40.0,29.0
2024-08-05 19:39:00+00:00,207.92,207.92,207.92,207.92,207.92,125.0,145.0,135.0,125.0,100.0,207.52,207.52,207.52,207.52,207.52,100.0,10.0,270.0,270.0,200.0
2024-08-05 19:40:00+00:00,208.23,208.23,208.23,208.23,208.23,100.0,223.0,100.0,21.0,202.0,207.78,207.78,207.78,207.78,207.78,400.0,291.0,100.0,20.0,30.0
2024-08-05 19:41:00+00:00,208.17,208.17,208.17,208.17,208.17,36.0,1.0,11.0,36.0,110.0,207.82,207.82,207.82,207.82,207.82,98.0,100.0,97.0,95.0,84.0
2024-08-05 19:42:00+00:00,208.15,208.15,208.15,208.15,208.15,7.0,46.0,97.0,97.0,93.0,207.88,207.88,207.88,207.88,207.88,297.0,297.0,597.0,297.0,591.0
2024-08-05 19:43:00+00:00,208.07,208.07,208.07,208.07,208.07,100.0,110.0,100.0,100.0,100.0,207.66,207.66,207.66,207.66,207.66,505.0,305.0,302.0,260.0,285.0
2024-08-05 19:44:00+00:00,207.72,207.72,207.72,207.72,207.72,45.0,45.0,125.0,145.0,20.0,207.5,207.5,207.5,207.5,207.5,130.0,30.0,115.0,115.0,111.0
2024-08-05 19:45:00+00:00,207.74,207.74,207.74,207.74,207.74,30.0,30.0,20.0,100.0,100.0,207.34,207.34,207.34,207.34,207.34,29.0,990.0,11.0,111.0,990.0
2024-08-05 19:46:00+00:00,207.61,207.61,207.61,207.61,207.61,80.0,20.0,90.0,60.0,70.0,207.27,207.27,207.27,207.27,207.27,1261.0,1285.0,1285.0,1285.0,1304.0
2024-08-05 19:47:00+00:00,207.52,207.52,207.52,207.51,207.51,20.0,30.0,20.0,20.0,10.0,206.97,206.97,206.97,206.97,206.97,252.0,171.0,273.0,273.0,252.0
2024-08-05 19:48:00+00:00,207.12,207.12,207.12,207.12,207.12,15.0,15.0,15.0,138.0,20.0,206.83,206.83,206.83,206.83,206.83,1.0,100.0,100.0,30.0,17.0
2024-08-05 19:49:00+00:00,207.39,207.39,207.39,207.39,207.39,16.0,16.0,16.0,16.0,16.0,206.89,206.89,206.89,206.89,206.89,510.0,1003.0,1003.0,276.0,100.0
2024-08-05 19:50:00+00:00,207.85,207.85,207.85,207.85,207.85,120.0,20.0,20.0,120.0,100.0,206.83,206.83,206.83,206.83,206.83,51.0,54.0,54.0,59.0,8.0
2024-08-05 19:51:00+00:00,207.72,207.72,207.72,207.72,207.72,224.0,224.0,224.0,224.0,148.0,207.32,207.32,207.32,207.32,207.32,15.0,25.0,25.0,25.0,25.0
2024-08-05 19:52:00+00:00,207.68,207.68,207.67,207.67,207.67,68.0,68.0,21.0,21.0,21.0,207.29,207.29,207.29,207.29,207.29,280.0,280.0,280.0,280.0,300.0
2024-08-05 19:53:00+00:00,207.83,207.83,207.83,207.83,207.83,110.0,110.0,132.0,99.0,33.0,207.46,207.46,207.46,207.46,207.46,118.0,38.0,82.0,82.0,98.0
2024-08-05 19:54:00+00:00,208.13,208.13,208.13,208.13,208.13,670.0,770.0,770.0,670.0,613.0,207.62,207.62,207.62,207.62,207.62,210.0,220.0,259.0,254.0,176.0
2024-08-05 19:55:00+00:00,208.73,208.73,208.73,208.73,208.73,100.0,100.0,100.0,100.0,280.0,208.0,208.0,208.0,208.0,208.0,849.0,62.0,62.0,62.0,120.0
2024-08-05 19:56:00+00:00,208.38,208.38,208.38,208.38,208.38,2005.0,2005.0,2009.0,1899.0,300.0,208.1,208.1,208.1,208.1,208.1,1420.0,100.0,1100.0,1419.0,1420.0
2024-08-05 19:57:00+00:00,208.61,208.61,208.61,208.61,208.6,70.0,70.0,70.0,70.0,265.0,208.11,208.11,208.11,208.11,208.11,100.0,100.0,99.0,99.0,99.0
2024-08-05 19:58:00+00:00,209.24,209.24,209.24,209.24,209.24,333.0,50.0,483.0,483.0,483.0,208.61,208.61,208.61,208.61,208.61,100.0,127.0,100.0,100.0,58.0
2024-08-05 19:59:00+00:00,209.31,209.31,209.31,209.31,209.31,130.0,30.0,100.0,130.0,30.0,208.71,208.71,208.71,208.71,208.71,569.0,569.0,569.0,369.0,127.0
2024-08-06 13:30:00+00:00,206.2,206.19,206.19,206.19,206.19,100.0,100.0,100.0,200.0,100.0,204.51,204.51,204.51,204.51,204.51,600.0,600.0,300.0,500.0,300.0
2024-08-06 13:31:00+00:00,206.22,206.22,206.22,206.22,206.22,78.0,35.0,100.0,100.0,35.0,205.07,205.07,205.07,205.07,205.07,100.0,204.0,204.0,200.0,129.0
2024-08-06 13:32:00+00:00,205.81,205.81,205.81,205.81,205.81,10.0,10.0,100.0,110.0,210.0,204.82,204.82,204.82,204.82,204.82,4.0,57.0,34.0,34.0,157.0
2024-08-06 13:33:00+00:00,205.76,205.76,205.76,205.76,205.75,200.0,100.0,200.0,100.0,132.0,205.26,205.26,205.26,205.27,205.27,100.0,100.0,100.0,100.0,100.0
2024-08-06 13:34:00+00:00,205.74,205.74,205.74,205.74,205.74,100.0,100.0,200.0,100.0,200.0,205.01,205.01,205.01,205.01,205.01,100.0,400.0,200.0,200.0,200.0
2024-08-06 13:35:00+00:00,205.69,205.69,205.69,205.69,205.69,75.0,110.0,100.0,100.0,75.0,205.08,205.08,205.08,205.09,205.09,10.0,10.0,10.0,100.0,110.0
2024-08-06 13:36:00+00:00,205.24,205.24,205.24,205.24,205.24,314.0,314.0,414.0,514.0,418.0,204.58,204.58,204.58,204.58,204.58,200.0,200.0,100.0,100.0,200.0
2024-08-06 13:37:00+00:00,204.6,204.6,204.6,204.6,204.6,122.0,22.0,122.0,31.0,31.0,203.81,203.81,203.81,203.81,203.81,182.0,182.0,182.0,162.0,182.0
2024-08-06 13:38:00+00:00,204.75,204.75,204.75,204.75,204.73,100.0,110.0,100.0,100.0,10.0,204.09,204.09,204.09,204.09,204.1,75.0,75.0,65.0,65.0,125.0
2024-08-06 13:39:00+00:00,204.7,204.7,204.7,204.69,204.69,10.0,10.0,10.0,10.0,36.0,203.66,203.66,203.66,203.66,203.67,20.0,100.0,100.0,100.0,100.0
2024-08-06 13:40:00+00:00,203.97,203.97,203.97,203.97,203.97,163.0,163.0,107.0,56.0,163.0,202.86,202.86,202.87,202.87,202.87,200.0,200.0,104.0,104.0,4.0
2024-08-06 13:41:00+00:00,203.2,203.2,203.2,203.2,203.2,100.0,210.0,200.0,210.0,100.0,202.73,202.73,202.73,202.73,202.73,100.0,120.0,120.0,120.0,20.0
2024-08-06 13:42:00+00:00,202.98,202.98,202.98,202.98,202.98,119.0,119.0,20.0,100.0,200.0,202.33,202.33,202.33,202.33,202.33,210.0,200.0,210.0,210.0,200.0
2024-08-06 13:43:00+00:00,203.25,203.25,203.25,203.25,203.25,100.0,200.0,200.0,200.0,100.0,202.31,202.31,202.31,202.31,202.31,5.0,5.0,2.0,95.0,195.0
2024-08-06 13:44:00+00:00,202.95,202.94,202.94,202.94,202.94,20.0,290.0,170.0,170.0,170.0,201.66,201.66,201.66,201.66,201.66,43.0,4.0,74.0,74.0,70.0
2024-08-06 13:45:00+00:00,201.98,201.98,201.98,201.98,201.98,200.0,200.0,100.0,100.0,100.0,201.12,201.12,201.13,201.13,201.13,100.0,100.0,200.0,197.0,197.0
2024-08-06 13:46:00+00:00,202.03,202.03,202.03,202.03,202.03,500.0,500.0,500.0,620.0,500.0,201.38,201.38,201.38,201.38,201.38,100.0,353.0,100.0,300.0,100.0
2024-08-06 13:47:00+00:00,202.91,202.91,202.91,202.91,202.91,220.0,200.0,200.0,100.0,200.0,201.98,201.98,201.98,201.98,201.98,20.0,20.0,20.0,20.0,1.0
2024-08-06 13:48:00+00:00,203.45,203.45,203.44,203.44,203.44,10.0,10.0,396.0,386.0,200.0,202.81,202.81,202.81,202.81,202.81,98.0,98.0,98.0,83.0,83.0
2024-08-06 13:49:00+00:00,203.27,203.27,203.27,203.27,203.27,100.0,210.0,200.0,25.0,288.0,202.62,202.62,202.64,202.64,202.64,62.0,62.0,39.0,48.0,29.0
2024-08-06 13:50:00+00:00,203.03,203.03,203.03,203.03,203.03,35.0,35.0,35.0,56.0,35.0,202.15,202.15,202.15,202.15,202.15,337.0,351.0,232.0,232.0,351.0
2024-08-06 13:51:00+00:00,202.68,202.68,202.68,202.68,202.68,91.0,251.0,151.0,41.0,100.0,202.23,202.23,202.23,202.23,202.23,6.0,31.0,31.0,31.0,31.0
2024-08-06 13:52:00+00:00,203.2,203.2,203.2,203.2,203.2,410.0,410.0,110.0,310.0,10.0,202.56,202.56,202.56,202.56,202.56,608.0,400.0,400.0,100.0,90.0
2024-08-06 13:53:00+00:00,203.89,203.89,203.88,203.88,203.88,30.0,30.0,100.0,200.0,100.0,203.16,203.16,203.16,203.16,203.16,20.0,120.0,120.0,120.0,120.0
2024-08-06 13:54:00+00:00,203.9,203.9,203.9,203.9,203.9,100.0,100.0,100.0,100.0,2.0,203.57,203.57,203.57,203.57,203.57,685.0,505.0,505.0,505.0,12.0
2024-08-06 13:55:00+00:00,203.8,203.8,203.8,203.8,203.8,420.0,100.0,120.0,20.0,320.0,203.27,203.27,203.27,203.27,203.27,125.0,125.0,125.0,125.0,125.0
2024-08-06 13:56:00+00:00,204.0,204.0,203.99,203.99,203.99,100.0,100.0,144.0,144.0,300.0,203.43,203.43,203.43,203.44,203.44,104.0,4.0,4.0,10.0,10.0
2024-08-06 13:57:00+00:00,204.08,204.08,204.08,204.07,204.07,10.0,100.0,100.0,600.0,200.0,203.67,203.67,203.67,203.67,203.67,31.0,71.0,39.0,39.0,61.0
2024-08-06 13:58:00+00:00,204.01,204.0,204.0,204.0,204.0,10.0,10.0,10.0,10.0,10.0,203.62,203.62,203.62,203.62,203.62,100.0,100.0,83.0,1.0,13.0
2024-08-06 13:59:00+00:00,203.76,203.76,203.76,203.76,203.76,20.0,10.0,10.0,27.0,28.0,203.1,203.1,203.1,203.1,203.1,228.0,609.0,122.0,609.0,410.0
2024-08-06 14:00:00+00:00,203.19,203.19,203.19,203.19,203.19,25.0,6.0,10.0,35.0,35.0,202.46,202.46,202.46,202.46,202.46,100.0,200.0,100.0,100.0,200.0
2024-08-06 14:01:00+00:00,203.39,203.39,203.39,203.39,203.39,10.0,110.0,110.0,210.0,110.0,202.72,202.72,202.72,202.72,202.72,200.0,200.0,200.0,200.0,200.0
2024-08-06 14:02:00+00:00,203.85,203.85,203.85,203.85,203.85,10.0,20.0,200.0,200.0,100.0,203.3,203.3,203.3,203.3,203.3,140.0,5.0,5.0,140.0,140.0
2024-08-06 14:03:00+00:00,204.17,204.17,204.17,204.17,204.17,115.0,115.0,210.0,110.0,110.0,203.75,203.75,203.75,203.75,203.75,45.0,10.0,45.0,45.0,45.0
2024-08-06 14:04:00+00:00,204.74,204.74,204.74,204.73,204.73,10.0,4.0,4.0,14.0,14.0,204.04,204.04,204.04,204.04,204.04,61.0,100.0,110.0,110.0,110.0
2024-08-06 14:05:00+00:00,204.83,204.83,204.82,204.82,204.82,45.0,45.0,130.0,220.0,120.0,204.52,204.52,204.52,204.52,204.52,966.0,966.0,966.0,966.0,666.0
2024-08-06 14:06:00+00:00,204.75,204.75,204.75,204.75,204.74,100.0,90.0,10.0,100.0,100.0,204.36,204.36,204.36,204.36,204.36,444.0,445.0,257.0,380.0,78.0
2024-08-06 14:07:00+00:00,204.86,204.86,204.86,204.86,204.85,300.0,400.0,100.0,200.0,100.0,204.68,204.68,204.68,204.68,204.68,20.0,10.0,10.0,10.0,10.0
2024-08-06 14:08:00+00:00,204.94,204.94,204.94,204.94,204.93,110.0,100.0,88.0,10.0,400.0,204.68,204.68,204.68,204.68,204.68,210.0,310.0,34.0,25.0,44.0
2024-08-06 14:09:00+00:00,204.85,204.85,204.85,204.85,204.85,17.0,10.0,35.0,11.0,17.0,204.59,204.59,204.59,204.59,204.59,230.0,330.0,230.0,330.0,330.0
2024-08-06 14:10:00+00:00,204.8,204.8,204.8,204.8,204.8,672.0,672.0,672.0,672.0,672.0,204.26,204.26,204.26,204.27,204.27,50.0,50.0,48.0,10.0,110.0
2024-08-06 14:11:00+00:00,204.6,204.6,204.6,204.6,204.6,100.0,110.0,110.0,110.0,110.0,204.28,204.28,204.28,204.28,204.28,60.0,60.0,40.0,10.0,10.0
2024-08-06 14:12:00+00:00,204.82,204.82,204.82,204.82,204.81,33.0,32.0,43.0,33.0,105.0,204.31,204.31,204.31,204.32,204.32,10.0,10.0,10.0,10.0,10.0
2024-08-06 14:13:00+00:00,204.87,204.87,204.87,204.86,204.86,27.0,127.0,100.0,350.0,200.0,204.48,204.48,204.48,204.48,204.48,14.0,110.0,100.0,100.0,210.0
2024-08-06 14:14:00+00:00,204.89,204.89,204.89,204.89,204.89,200.0,600.0,100.0,300.0,200.0,204.52,204.52,204.52,204.52,204.52,220.0,200.0,162.0,62.0,52.0
2024-08-06 14:15:00+00:00,204.87,204.87,204.87,204.87,204.87,110.0,110.0,110.0,110.0,110.0,204.43,204.43,204.43,204.43,204.43,620.0,620.0,100.0,200.0,421.0
2024-08-06 14:16:00+00:00,204.88,204.88,204.88,204.88,204.88,33.0,223.0,33.0,200.0,223.0,204.41,204.41,204.42,204.42,204.42,81.0,81.0,91.0,10.0,91.0
2024-08-06 14:17:00+00:00,204.92,204.92,204.91,204.91,204.91,21.0,31.0,14.0,10.0,11.0,204.7,204.71,204.71,204.71,204.71,100.0,100.0,120.0,100.0,120.0
2024-08-06 14:18:00+00:00,205.28,205.28,205.28,205.28,205.28,132.0,32.0,220.0,12.0,210.0,204.68,204.68,204.69,204.69,204.69,10.0,10.0,100.0,200.0,110.0
2024-08-06 14:19:00+00:00,205.39,205.39,205.38,205.38,205.38,10.0,100.0,20.0,20.0,10.0,204.89,204.89,204.89,204.89,204.89,96.0,96.0,96.0,136.0,96.0
2024-08-06 14:20:00+00:00,205.49,205.48,205.48,205.48,205.48,10.0,10.0,30.0,10.0,110.0,205.09,205.09,205.09,205.09,205.09,30.0,30.0,255.0,55.0,20.0
2024-08-06 14:21:00+00:00,205.7,205.7,205.7,205.7,205.7,100.0,120.0,220.0,99.0,100.0,205.35,205.35,205.35,205.35,205.35,120.0,140.0,120.0,130.0,130.0
2024-08-06 14:22:00+00:00,205.79,205.79,205.79,205.79,205.79,10.0,10.0,100.0,100.0,100.0,205.4,205.4,205.4,205.4,205.4,100.0,100.0,53.0,100.0,100.0
2024-08-06 14:23:00+00:00,205.78,205.78,205.78,205.78,205.78,132.0,20.0,142.0,82.0,20.0,205.4,205.4,205.4,205.4,205.4,20.0,10.0,200.0,210.0,210.0
2024-08-06 14:24:00+00:00,205.57,205.57,205.57,205.57,205.57,10.0,10.0,10.0,10.0,110.0,205.37,205.38,205.38,205.38,205.38,10.0,10.0,10.0,20.0,10.0
2024-08-06 14:25:00+00:00,205.67,205.67,205.67,205.67,205.67,35.0,35.0,35.0,53.0,94.0,205.08,205.09,205.09,205.09,205.09,10.0,110.0,600.0,400.0,200.0
2024-08-06 14:26:00+00:00,205.26,205.26,205.26,205.26,205.26,10.0,20.0,220.0,220.0,210.0,204.91,204.91,204.92,204.92,204.92,50.0,50.0,270.0,100.0,270.0
2024-08-06 14:27:00+00:00,205.41,205.41,205.41,205.41,205.41,53.0,83.0,63.0,83.0,83.0,205.06,205.06,205.07,205.07,205.07,20.0,30.0,130.0,30.0,130.0
2024-08-06 14:28:00+00:00,205.5,205.49,205.49,205.49,205.49,50.0,100.0,100.0,100.0,450.0,205.33,205.33,205.33,205.34,205.34,120.0,100.0,20.0,100.0,100.0
2024-08-06 14:29:00+00:00,205.6,205.6,205.6,205.6,205.6,88.0,78.0,78.0,110.0,110.0,204.87,204.88,204.88,204.88,204.88,100.0,68.0,268.0,135.0,268.0
2024-08-06 14:30:00+00:00,205.03,205.02,205.02,205.02,205.02,100.0,196.0,165.0,196.0,141.0,204.58,204.58,204.58,204.58,204.58,10.0,20.0,20.0,10.0,182.0
2024-08-06 14:31:00+00:00,204.99,204.99,204.98,204.98,204.98,20.0,20.0,20.0,82.0,102.0,204.61,204.61,204.61,204.63,204.63,58.0,48.0,48.0,100.0,20.0
2024-08-06 14:32:00+00:00,204.72,204.72,204.72,204.72,204.72,1.0,1.0,110.0,120.0,111.0,204.37,204.37,204.37,204.37,204.37,241.0,240.0,241.0,250.0,250.0
2024-08-06 14:33:00+00:00,204.94,204.94,204.94,204.94,204.94,1.0,100.0,10.0,200.0,101.0,204.44,204.44,204.44,204.44,204.44,1011.0,1011.0,1011.0,998.0,300.0
2024-08-06 14:34:00+00:00,205.2,205.2,205.2,205.2,205.2,140.0,140.0,40.0,20.0,40.0,204.64,204.64,204.66,204.66,204.66,244.0,244.0,145.0,45.0,120.0
2024-08-06 14:35:00+00:00,205.47,205.47,205.47,205.47,205.47,30.0,76.0,30.0,30.0,76.0,205.03,205.04,205.04,205.04,205.04,100.0,40.0,1.0,1.0,1.0
2024-08-06 14:36:00+00:00,205.49,205.49,205.49,205.49,205.48,120.0,100.0,20.0,120.0,10.0,205.12,205.12,205.12,205.12,205.12,10.0,20.0,10.0,89.0,89.0
2024-08-06 14:37:00+00:00,205.47,205.47,205.47,205.47,205.47,100.0,100.0,200.0,200.0,100.0,205.19,205.19,205.19,205.19,205.19,110.0,13.0,47.0,17.0,15.0
2024-08-06 14:38:00+00:00,205.9,205.9,205.9,205.9,205.89,200.0,100.0,100.0,100.0,245.0,205.47,205.47,205.48,205.48,205.48,35.0,25.0,140.0,20.0,220.0
2024-08-06 14:39:00+00:00,205.74,205.74,205.74,205.74,205.74,10.0,10.0,10.0,10.0,200.0,205.36,205.36,205.36,205.36,205.36,20.0,25.0,35.0,35.0,25.0
2024-08-06 14:40:00+00:00,205.75,205.75,205.75,205.75,205.75,110.0,10.0,10.0,310.0,310.0,205.51,205.51,205.51,205.51,205.51,14.0,11.0,14.0,56.0,36.0
2024-08-06 14:41:00+00:00,205.73,205.73,205.73,205.73,205.73,70.0,100.0,20.0,50.0,20.0,205.31,205.31,205.31,205.31,205.31,230.0,200.0,100.0,100.0,50.0
2024-08-06 14:42:00+00:00,205.82,205.82,205.82,205.82,205.82,33.0,23.0,23.0,23.0,110.0,205.41,205.41,205.41,205.41,205.41,9.0,9.0,9.0,22.0,22.0
2024-08-06 14:43:00+00:00,206.14,206.14,206.14,206.14,206.14,120.0,100.0,120.0,120.0,120.0,205.68,205.68,205.68,205.68,205.68,55.0,271.0,171.0,155.0,171.0
2024-08-06 14:44:00+00:00,206.33,206.33,206.32,206.32,206.32,100.0,10.0,232.0,100.0,132.0,206.03,206.03,206.03,206.03,206.03,28.0,8.0,28.0,28.0,20.0
2024-08-06 14:45:00+00:00,206.46,206.46,206.46,206.46,206.46,200.0,60.0,95.0,95.0,70.0,206.19,206.19,206.19,206.19,206.19,100.0,300.0,300.0,100.0,100.0
2024-08-06 14:46:00+00:00,206.91,206.91,206.91,206.91,206.91,11696.0,12089.0,12948.0,13502.0,50.0,206.45,206.45,206.45,206.45,206.45,110.0,100.0,110.0,200.0,100.0
2024-08-06 14:47:00+00:00,207.19,207.19,207.18,207.18,207.18,100.0,100.0,20.0,20.0,20.0,206.74,206.74,206.74,206.74,206.74,929.0,878.0,878.0,802.0,704.0
2024-08-06 14:48:00+00:00,207.18,207.18,207.18,207.18,207.18,10.0,110.0,110.0,30.0,10.0,206.65,206.65,206.65,206.66,206.66,100.0,100.0,100.0,110.0,72.0
2024-08-06 14:49:00+00:00,206.99,206.99,206.97,206.97,206.97,100.0,100.0,5.0,200.0,100.0,206.59,206.59,206.59,206.59,206.59,20.0,20.0,30.0,30.0,20.0
2024-08-06 14:50:00+00:00,206.7,206.7,206.7,206.68,206.68,59.0,51.0,59.0,110.0,135.0,206.45,206.45,206.45,206.46,206.46,60.0,60.0,51.0,10.0,10.0
2024-08-06 14:51:00+00:00,206.68,206.68,206.68,206.68,206.68,100.0,119.0,19.0,29.0,129.0,206.33,206.33,206.33,206.33,206.33,19.0,19.0,19.0,10.0,10.0
2024-08-06 14:52:00+00:00,206.75,206.75,206.75,206.75,206.75,10.0,10.0,10.0,110.0,110.0,206.4,206.4,206.4,206.4,206.4,195.0,195.0,95.0,105.0,205.0
2024-08-06 14:53:00+00:00,207.09,207.09,207.09,207.09,207.09,20.0,20.0,10.0,10.0,100.0,206.71,206.71,206.71,206.71,206.71,10.0,100.0,100.0,10.0,20.0
2024-08-06 14:54:00+00:00,207.21,207.21,207.21,207.21,207.21,130.0,130.0,120.0,110.0,120.0,206.93,206.93,206.93,206.93,206.93,7.0,22.0,30.0,12.0,20.0
2024-08-06 14:55:00+00:00,207.23,207.23,207.23,207.23,207.23,110.0,120.0,121.0,121.0,101.0,206.98,206.98,206.98,206.98,206.98,110.0,200.0,115.0,100.0,200.0
2024-08-06 14:56:00+00:00,207.41,207.41,207.41,207.41,207.4,110.0,110.0,100.0,10.0,120.0,207.06,207.06,207.06,207.07,207.07,10.0,20.0,20.0,100.0,100.0
2024-08-06 14:57:00+00:00,207.4,207.4,207.4,207.4,207.4,20.0,130.0,131.0,131.0,131.0,207.18,207.18,207.18,207.18,207.18,118.0,18.0,18.0,100.0,108.0
2024-08-06 14:58:00+00:00,207.44,207.44,207.44,207.44,207.44,220.0,100.0,110.0,110.0,220.0,207.16,207.16,207.16,207.16,207.17,64.0,93.0,98.0,98.0,12.0
2024-08-06 14:59:00+00:00,207.68,207.68,207.68,207.68,207.68,220.0,110.0,110.0,210.0,110.0,207.22,207.22,207.22,207.22,207.22,1810.0,1810.0,1038.0,1810.0,1438.0
2024-08-06 15:00:00+00:00,207.64,207.64,207.64,207.63,207.63,100.0,110.0,10.0,130.0,130.0,207.27,207.27,207.28,207.28,207.28,20.0,10.0,20.0,20.0,20.0
2024-08-06 15:01:00+00:00,207.64,207.64,207.64,207.64,207.64,193.0,100.0,193.0,93.0,193.0,207.26,207.26,207.26,207.26,207.26,10.0,148.0,138.0,118.0,18.0
2024-08-06 15:02:00+00:00,207.73,207.73,207.73,207.72,207.72,110.0,10.0,100.0,20.0,120.0,207.45,207.45,207.45,207.45,207.45,81.0,35.0,44.0,44.0,25.0
2024-08-06 15:03:00+00:00,207.6,207.6,207.6,207.6,207.6,34.0,100.0,37.0,100.0,37.0,207.01,207.01,207.01,207.01,207.01,86.0,100.0,130.0,230.0,200.0
2024-08-06 15:04:00+00:00,207.39,207.39,207.38,207.38,207.38,13.0,13.0,100.0,100.0,100.0,207.09,207.09,207.09,207.09,207.09,100.0,300.0,300.0,207.0,108.0
2024-08-06 15:05:00+00:00,207.28,207.28,207.28,207.28,207.28,3.0,200.0,10.0,110.0,110.0,207.1,207.1,207.1,207.1,207.1,120.0,120.0,100.0,198.0,218.0
2024-08-06 15:06:00+00:00,207.38,207.38,207.38,207.38,207.38,210.0,110.0,110.0,110.0,200.0,207.13,207.13,207.13,207.13,207.13,181.0,400.0,400.0,416.0,416.0
2024-08-06 15:07:00+00:00,207.57,207.57,207.57,207.57,207.57,200.0,200.0,20.0,100.0,20.0,207.22,207.22,207.23,207.23,207.23,380.0,380.0,30.0,10.0,20.0
2024-08-06 15:08:00+00:00,207.65,207.65,207.65,207.65,207.65,321.0,331.0,210.0,110.0,110.0,207.35,207.35,207.36,207.37,207.37,400.0,400.0,400.0,10.0,10.0
2024-08-06 15:09:00+00:00,207.46,207.46,207.46,207.46,207.46,100.0,110.0,110.0,110.0,110.0,207.15,207.15,207.16,207.16,207.16,236.0,236.0,110.0,110.0,10.0
2024-08-06 15:10:00+00:00,207.42,207.42,207.42,207.42,207.42,109.0,200.0,209.0,200.0,9.0,206.91,206.91,206.91,206.91,206.91,298.0,198.0,420.0,420.0,420.0
2024-08-06 15:11:00+00:00,206.99,206.99,206.99,206.99,206.99,159.0,10.0,10.0,10.0,160.0,206.69,206.69,206.7,206.7,206.7,200.0,100.0,10.0,110.0,110.0
2024-08-06 15:12:00+00:00,206.92,206.92,206.92,206.92,206.92,110.0,110.0,162.0,52.0,110.0,206.67,206.67,206.67,206.67,206.67,20.0,20.0,20.0,20.0,20.0
2024-08-06 15:13:00+00:00,207.26,207.26,207.25,207.25,207.25,82.0,82.0,411.0,154.0,532.0,206.82,206.82,206.82,206.82,206.82,58.0,58.0,48.0,38.0,10.0
2024-08-06 15:14:00+00:00,207.25,207.25,207.25,207.25,207.25,100.0,110.0,30.0,10.0,110.0,206.95,206.96,206.96,206.96,206.96,10.0,110.0,41.0,135.0,52.0
2024-08-06 15:15:00+00:00,207.24,207.24,207.23,207.23,207.23,110.0,10.0,10.0,49.0,49.0,206.76,206.76,206.76,206.76,206.76,9.0,9.0,100.0,100.0,970.0
2024-08-06 15:16:00+00:00,206.89,206.89,206.88,206.87,206.87,11.0,11.0,20.0,130.0,100.0,206.48,206.48,206.49,206.49,206.49,100.0,20.0,200.0,200.0,200.0
